ID,State,District,Crop,Year,Season,Area,Production,Area_units,Fertilizer,Pesticide,Yield
2845,Karnataka,SHIMOGA,Jowar,2017-18,Kharif,98.00,325.00,Hectare,51732.24,56.44,3.32
2846,Karnataka,SHIMOGA,Jowar,2017-18,Rabi,42.00,47.00,Hectare,647276.28,706.18,1.12
2847,Karnataka,SHIMOGA,Jowar,2017-18,Summer,3.00,6.00,Hectare,133381.92,145.52,2.00
2848,Karnataka,UTTAR KANNAD,Jowar,2017-18,Rabi,2.00,2.00,Hectare,247753.80,270.30,1.00
2849,Karnataka,YADGIR,Jowar,2017-18,Rabi,44651.00,69609.00,Hectare,63107.10,68.85,1.56
2850,Karnataka,YADGIR,Jowar,2017-18,Kharif,151.00,351.00,Hectare,98945.70,107.95,2.32
2851,Karnataka,YADGIR,Jowar,2017-18,Summer,22.00,46.00,Hectare,850153.92,927.52,2.09
2852,Karnataka,BAGALKOT,Jowar,2018-19,Rabi,95092.00,65314.00,Hectare,3173741.76,3462.56,0.69
2853,Karnataka,BAGALKOT,Jowar,2018-19,Kharif,1144.00,2776.00,Hectare,180283.74,196.69,2.43
2854,Karnataka,BANGALORE RURAL,Jowar,2018-19,Kharif,546.00,749.00,Hectare,2666236.02,2908.87,1.37
2855,Karnataka,BELGAUM,Jowar,2018-19,Rabi,118413.00,139378.00,Hectare,1171610.58,1278.23,1.18
2856,Karnataka,BELGAUM,Jowar,2018-19,Kharif,15463.00,32494.00,Hectare,779100.00,850.00,2.10
2857,Karnataka,BELGAUM,Jowar,2018-19,Summer,46.00,83.00,Hectare,1191243.90,1299.65,1.80
2858,Karnataka,BELLARY,Jowar,2018-19,Rabi,15698.00,31675.00,Hectare,1813900.62,1978.97,2.02
2859,Karnataka,BELLARY,Jowar,2018-19,Kharif,13657.00,29607.00,Hectare,274605325.70,299595.08,2.17
2860,Karnataka,BELLARY,Jowar,2018-19,Summer,447.00,915.00,Hectare,975433.20,1064.20,2.05
2861,Karnataka,BENGALURU URBAN,Jowar,2018-19,Kharif,365.00,501.00,Hectare,4232850.30,4618.05,1.37
2862,Karnataka,BIDAR,Jowar,2018-19,Kharif,13177.00,13933.00,Hectare,6755264.46,7370.01,1.06
2863,Karnataka,BIDAR,Jowar,2018-19,Rabi,16350.00,10624.00,Hectare,9359639.94,10211.39,0.65
2864,Karnataka,BIJAPUR,Jowar,2018-19,Rabi,149508.00,97718.00,Hectare,47404962.78,51718.93,0.65
2865,Karnataka,CHAMARAJANAGAR,Jowar,2018-19,Kharif,8845.00,8941.00,Hectare,3070588.92,3350.02,1.01
2866,Karnataka,CHIKBALLAPUR,Jowar,2018-19,Kharif,14887.00,20422.00,Hectare,9865587.48,10763.38,1.37
2867,Karnataka,CHIKMAGALUR,Jowar,2018-19,Rabi,11555.00,9967.00,Hectare,1029191.10,1122.85,0.86
2868,Karnataka,CHIKMAGALUR,Jowar,2018-19,Kharif,1845.00,1889.00,Hectare,990080.28,1080.18,1.02
2869,Karnataka,CHITRADURGA,Jowar,2018-19,Kharif,2022.00,1783.00,Hectare,17860400.04,19485.74,0.88
2870,Karnataka,CHITRADURGA,Jowar,2018-19,Rabi,1952.00,818.00,Hectare,17577119.28,19176.68,0.42
2871,Karnataka,CHITRADURGA,Jowar,2018-19,Summer,199.00,349.00,Hectare,38376907.80,41869.30,1.75
2872,Karnataka,DAVANGERE,Jowar,2018-19,Rabi,2267.00,2755.00,Hectare,57707157.90,62958.65,1.22
2873,Karnataka,DAVANGERE,Jowar,2018-19,Kharif,1038.00,2135.00,Hectare,202566.00,221.00,2.06
2874,Karnataka,DAVANGERE,Jowar,2018-19,Summer,10.00,22.00,Hectare,1395835.56,1522.86,2.20
2875,Karnataka,DHARWAD,Jowar,2018-19,Rabi,47632.00,28463.00,Hectare,917779.80,1001.30,0.60
2876,Karnataka,DHARWAD,Jowar,2018-19,Kharif,1431.00,353.00,Hectare,4410485.10,4811.85,0.25
2877,Karnataka,DHARWAD,Jowar,2018-19,Summer,10.00,18.00,Hectare,453903.66,495.21,1.80
2878,Karnataka,GADAG,Jowar,2018-19,Rabi,63597.00,23563.00,Hectare,53993188.20,58906.70,0.37
2879,Karnataka,GADAG,Jowar,2018-19,Kharif,1696.00,1370.00,Hectare,5881737.54,6416.99,0.81
2880,Karnataka,GULBARGA,Jowar,2018-19,Rabi,124811.00,116436.00,Hectare,28622264.16,31226.96,0.93
2881,Karnataka,HASSAN,Jowar,2018-19,Kharif,12001.00,4811.00,Hectare,373500.54,407.49,0.40
2882,Karnataka,HASSAN,Jowar,2018-19,Rabi,510.00,193.00,Hectare,137277.42,149.77,0.38
2883,Karnataka,HAVERI,Jowar,2018-19,Rabi,46441.00,33663.00,Hectare,26721415.98,29153.13,0.72
2884,Karnataka,HAVERI,Jowar,2018-19,Kharif,940.00,984.00,Hectare,7989670.50,8716.75,1.05
2885,Karnataka,HAVERI,Jowar,2018-19,Summer,444.00,585.00,Hectare,6481021.26,7070.81,1.32
2886,Karnataka,KOLAR,Jowar,2018-19,Kharif,1088.00,1493.00,Hectare,7630817.04,8325.24,1.37
2887,Karnataka,KOPPAL,Jowar,2018-19,Rabi,37078.00,15745.00,Hectare,45655.26,49.81,0.42
2888,Karnataka,KOPPAL,Jowar,2018-19,Kharif,2417.00,3913.00,Hectare,35215.32,38.42,1.62
2889,Karnataka,KOPPAL,Jowar,2018-19,Summer,702.00,1030.00,Hectare,12036939.18,13132.33,1.47
2890,Karnataka,MANDYA,Jowar,2018-19,Kharif,3257.00,4468.00,Hectare,7678653.78,8377.43,1.37
2891,Karnataka,MYSORE,Jowar,2018-19,Kharif,9690.00,12022.00,Hectare,4518.78,4.93,1.24
2892,Karnataka,MYSORE,Jowar,2018-19,Rabi,163.00,25.00,Hectare,379889.16,414.46,0.15
2893,Karnataka,MYSORE,Jowar,2018-19,Summer,1.00,1.00,Hectare,2122424.22,2315.57,1.00
2894,Karnataka,RAICHUR,Jowar,2018-19,Rabi,122630.00,170321.00,Hectare,1452398.22,1584.57,1.39
2895,Karnataka,RAICHUR,Jowar,2018-19,Kharif,5113.00,7014.00,Hectare,1073755.62,1171.47,1.37
2896,Karnataka,RAMANAGARA,Jowar,2018-19,Kharif,1703.00,2336.00,Hectare,87415.02,95.37,1.37
2897,Karnataka,SHIMOGA,Jowar,2018-19,Kharif,109.00,331.00,Hectare,157689.84,172.04,3.04
2898,Karnataka,SHIMOGA,Jowar,2018-19,Rabi,73.00,64.00,Hectare,2759883.84,3011.04,0.88
2899,Karnataka,TUMKUR,Jowar,2018-19,Kharif,1871.00,2567.00,Hectare,5073499.20,5535.20,1.37
2900,Karnataka,TUMKUR,Jowar,2018-19,Rabi,290.00,12.00,Hectare,1990912.14,2172.09,0.04
2901,Karnataka,UDUPI,Jowar,2018-19,Kharif,4.00,5.00,Hectare,9789391.50,10680.25,1.25
2902,Karnataka,UTTAR KANNAD,Jowar,2018-19,Kharif,73.00,100.00,Hectare,368046.84,401.54,1.37
2903,Karnataka,YADGIR,Jowar,2018-19,Rabi,23354.00,24605.00,Hectare,8480815.14,9252.59,1.05
2904,Karnataka,YADGIR,Jowar,2018-19,Kharif,97.00,245.00,Hectare,4138267.56,4514.86,2.53
2905,Karnataka,BAGALKOT,Jowar,2019-20,Rabi,71138.00,94681.00,Hectare,11546222.48,24872.51,1.33
2906,Karnataka,BAGALKOT,Jowar,2019-20,Kharif,5512.00,14049.00,Hectare,55134.96,118.77,2.55
2907,Karnataka,BAGALKOT,Jowar,2019-20,Summer,23.00,38.00,Hectare,1001360.80,2157.10,1.65
2908,Karnataka,BANGALORE RURAL,Jowar,2019-20,Kharif,3250.00,4282.00,Hectare,8492673.20,18294.65,1.32
2909,Karnataka,BANGALORE RURAL,Jowar,2019-20,Rabi,137.00,150.00,Hectare,585701.60,1261.70,1.09
2910,Karnataka,BANGALORE RURAL,Jowar,2019-20,Summer,59.00,98.00,Hectare,128476.48,276.76,1.66
2911,Karnataka,BELGAUM,Jowar,2019-20,Rabi,129033.00,133369.00,Hectare,135518.64,291.93,1.03
2912,Karnataka,BELGAUM,Jowar,2019-20,Kharif,13412.00,21839.00,Hectare,3572608.00,7696.00,1.63
2913,Karnataka,BELGAUM,Jowar,2019-20,Summer,1171.00,2036.00,Hectare,3406859.60,7338.95,1.74
2914,Karnataka,BELLARY,Jowar,2019-20,Rabi,20795.00,46504.00,Hectare,373749.76,805.12,2.24
2915,Karnataka,BELLARY,Jowar,2019-20,Kharif,13575.00,35478.00,Hectare,3054923.36,6580.82,2.61
2916,Karnataka,BELLARY,Jowar,2019-20,Summer,186.00,328.00,Hectare,11035064.72,23771.39,1.76
2917,Karnataka,BENGALURU URBAN,Jowar,2019-20,Kharif,1960.00,2583.00,Hectare,839047.60,1807.45,1.32
2918,Karnataka,BENGALURU URBAN,Jowar,2019-20,Rabi,48.00,53.00,Hectare,6292599.36,13555.32,1.10
2919,Karnataka,BIDAR,Jowar,2019-20,Rabi,30312.00,25053.00,Hectare,553238.96,1191.77,0.83
2920,Karnataka,BIDAR,Jowar,2019-20,Kharif,17265.00,22503.00,Hectare,4143194.72,8925.14,1.30
2921,Karnataka,BIJAPUR,Jowar,2019-20,Rabi,102617.00,70970.00,Hectare,981608.40,2114.55,0.69
2922,Karnataka,BIJAPUR,Jowar,2019-20,Kharif,1392.00,1834.00,Hectare,1861363.12,4009.69,1.32
2923,Karnataka,CHAMARAJANAGAR,Jowar,2019-20,Kharif,27540.00,26765.00,Hectare,1400702.80,3017.35,0.97
2924,Karnataka,CHAMARAJANAGAR,Jowar,2019-20,Rabi,1045.00,1148.00,Hectare,2577430.56,5552.22,1.10
2925,Karnataka,CHAMARAJANAGAR,Jowar,2019-20,Summer,2.00,3.00,Hectare,4790558.16,10319.67,1.50
2926,Karnataka,CHIKBALLAPUR,Jowar,2019-20,Kharif,10152.00,13377.00,Hectare,17991860.00,38757.50,1.32
2927,Karnataka,CHIKBALLAPUR,Jowar,2019-20,Rabi,518.00,569.00,Hectare,49371896.72,106355.39,1.10
2928,Karnataka,CHIKBALLAPUR,Jowar,2019-20,Summer,67.00,112.00,Hectare,21851822.48,47072.51,1.67
2929,Karnataka,CHIKMAGALUR,Jowar,2019-20,Rabi,2024.00,1657.00,Hectare,322601006.10,694936.96,0.82
2930,Karnataka,CHIKMAGALUR,Jowar,2019-20,Kharif,214.00,175.00,Hectare,67934171.68,146341.66,0.82
2931,Karnataka,CHITRADURGA,Jowar,2019-20,Kharif,10424.00,10586.00,Hectare,2065757.52,4449.99,1.02
2932,Karnataka,CHITRADURGA,Jowar,2019-20,Rabi,5606.00,3392.00,Hectare,895213.12,1928.44,0.61
2933,Karnataka,CHITRADURGA,Jowar,2019-20,Summer,181.00,347.00,Hectare,5101787.28,10990.11,1.92
2934,Karnataka,DAKSHIN KANNAD,Jowar,2019-20,Rabi,1.00,1.00,Hectare,846089.76,1822.62,1.00
2935,Karnataka,DAVANGERE,Jowar,2019-20,Rabi,3412.00,4619.00,Hectare,19580.64,42.18,1.35
2936,Karnataka,DAVANGERE,Jowar,2019-20,Kharif,715.00,1598.00,Hectare,564918.64,1216.93,2.23
2937,Karnataka,DAVANGERE,Jowar,2019-20,Summer,177.00,436.00,Hectare,2809821.84,6052.83,2.46
2938,Karnataka,DHARWAD,Jowar,2019-20,Rabi,38263.00,33478.00,Hectare,1947071.36,4194.32,0.87
2939,Karnataka,DHARWAD,Jowar,2019-20,Kharif,973.00,557.00,Hectare,9979256.00,21497.00,0.57
2940,Karnataka,DHARWAD,Jowar,2019-20,Summer,197.00,342.00,Hectare,3131356.56,6745.47,1.74
2941,Karnataka,GADAG,Jowar,2019-20,Rabi,61060.00,49480.00,Hectare,1251099.84,2695.08,0.81
2942,Karnataka,GADAG,Jowar,2019-20,Kharif,2966.00,3801.00,Hectare,203707.36,438.82,1.28
2943,Karnataka,GULBARGA,Jowar,2019-20,Rabi,95751.00,129168.00,Hectare,1798498.96,3874.27,1.35
2944,Karnataka,GULBARGA,Jowar,2019-20,Kharif,4688.00,5589.00,Hectare,179660.96,387.02,1.19
2945,Karnataka,GULBARGA,Jowar,2019-20,Summer,43.00,72.00,Hectare,12366.72,26.64,1.67
2946,Karnataka,HASSAN,Jowar,2019-20,Kharif,15903.00,15682.00,Hectare,84162.40,181.30,0.99
2947,Karnataka,HASSAN,Jowar,2019-20,Rabi,477.00,442.00,Hectare,1244401.20,2680.65,0.93
2948,Karnataka,HASSAN,Jowar,2019-20,Summer,46.00,77.00,Hectare,288728.56,621.97,1.67
2949,Karnataka,HAVERI,Jowar,2019-20,Rabi,49482.00,33517.00,Hectare,1711244.88,3686.31,0.68
2950,Karnataka,HAVERI,Jowar,2019-20,Summer,932.00,1097.00,Hectare,321019.44,691.53,1.18
2951,Karnataka,HAVERI,Jowar,2019-20,Kharif,356.00,339.00,Hectare,400887.84,863.58,0.95
2952,Karnataka,KODAGU,Jowar,2019-20,Kharif,339.00,447.00,Hectare,1147356.80,2471.60,1.32
2953,Karnataka,KOLAR,Jowar,2019-20,Kharif,2247.00,2961.00,Hectare,16317.20,35.15,1.32
2954,Karnataka,KOLAR,Jowar,2019-20,Rabi,378.00,415.00,Hectare,3121566.24,6724.38,1.10
2955,Karnataka,KOLAR,Jowar,2019-20,Summer,86.00,143.00,Hectare,216417.60,466.20,1.66
2956,Karnataka,KOPPAL,Jowar,2019-20,Rabi,34016.00,18581.00,Hectare,96357.36,207.57,0.55
2957,Karnataka,KOPPAL,Jowar,2019-20,Kharif,6892.00,12820.00,Hectare,769484.80,1657.60,1.86
2958,Karnataka,KOPPAL,Jowar,2019-20,Summer,558.00,858.00,Hectare,401918.40,865.80,1.54
2959,Karnataka,MANDYA,Jowar,2019-20,Kharif,2864.00,3774.00,Hectare,2160225.52,4653.49,1.32
2960,Karnataka,MANDYA,Jowar,2019-20,Rabi,609.00,669.00,Hectare,1093424.16,2355.42,1.10
2961,Karnataka,MANDYA,Jowar,2019-20,Summer,12.00,20.00,Hectare,1696817.04,3655.23,1.67
2962,Karnataka,MYSORE,Jowar,2019-20,Kharif,17414.00,9049.00,Hectare,5750524.80,12387.60,0.52
2963,Karnataka,MYSORE,Jowar,2019-20,Rabi,1340.00,1472.00,Hectare,2340745.28,5042.36,1.10
2964,Karnataka,MYSORE,Jowar,2019-20,Summer,2.00,3.00,Hectare,10973574.64,23638.93,1.50
2965,Karnataka,RAICHUR,Jowar,2019-20,Rabi,62759.00,122581.00,Hectare,496901.68,1070.41,1.95
2966,Karnataka,RAICHUR,Jowar,2019-20,Kharif,6131.00,8079.00,Hectare,409132.32,881.34,1.32
2967,Karnataka,RAICHUR,Jowar,2019-20,Summer,530.00,1100.00,Hectare,321706.48,693.01,2.08
2968,Karnataka,RAMANAGARA,Jowar,2019-20,Kharif,2132.00,2809.00,Hectare,21985.28,47.36,1.32
2969,Karnataka,RAMANAGARA,Jowar,2019-20,Summer,297.00,495.00,Hectare,931626.24,2006.88,1.67
2970,Karnataka,RAMANAGARA,Jowar,2019-20,Rabi,343.00,377.00,Hectare,813111.84,1751.58,1.10
2971,Karnataka,SHIMOGA,Jowar,2019-20,Rabi,239.00,262.00,Hectare,511844.80,1102.60,1.10
2972,Karnataka,SHIMOGA,Jowar,2019-20,Kharif,80.00,158.00,Hectare,137923.28,297.11,1.98
2973,Karnataka,SHIMOGA,Jowar,2019-20,Summer,18.00,31.00,Hectare,79696.64,171.68,1.72
2974,Karnataka,TUMKUR,Jowar,2019-20,Kharif,8714.00,11482.00,Hectare,338538.96,729.27,1.32
2975,Karnataka,TUMKUR,Jowar,2019-20,Rabi,365.00,401.00,Hectare,422529.60,910.20,1.10
2976,Karnataka,TUMKUR,Jowar,2019-20,Summer,5.00,8.00,Hectare,144793.68,311.91,1.60
2977,Karnataka,UDUPI,Jowar,2019-20,Rabi,13.00,14.00,Hectare,4558853.92,9820.54,1.08
2978,Karnataka,UDUPI,Jowar,2019-20,Kharif,7.00,9.00,Hectare,9700317.76,20896.12,1.29
2979,Karnataka,UTTAR KANNAD,Jowar,2019-20,Rabi,227.00,249.00,Hectare,28855.68,62.16,1.10
2980,Karnataka,UTTAR KANNAD,Jowar,2019-20,Kharif,157.00,207.00,Hectare,343.52,0.74,1.32
2981,Karnataka,YADGIR,Jowar,2019-20,Rabi,18326.00,28656.00,Hectare,171.76,0.37,1.56
2982,Karnataka,YADGIR,Jowar,2019-20,Kharif,1311.00,2425.00,Hectare,755228.72,1626.89,1.85
2983,Karnataka,YADGIR,Jowar,2019-20,Summer,477.00,813.00,Hectare,4192833.36,9032.07,1.70
2984,Karnataka,BAGALKOT,Linseed,2015-16,Rabi,2419.00,324.00,Hectare,13077520.21,34635.38,0.13
2985,Karnataka,BELGAUM,Linseed,2015-16,Rabi,251.00,33.00,Hectare,39558779.54,104770.12,0.13
2986,Karnataka,BELLARY,Linseed,2015-16,Rabi,3.00,99757.01,Hectare,134828837.70,357089.72,33252.34
2987,Karnataka,BENGALURU URBAN,Linseed,2015-16,Rabi,6.00,1.00,Hectare,577043.26,1528.28,0.17
2988,Karnataka,BIDAR,Linseed,2015-16,Rabi,133.00,16.00,Hectare,1704722.05,4514.90,0.12
2989,Karnataka,BIJAPUR,Linseed,2015-16,Rabi,1065.00,81.00,Hectare,58891495.81,155972.18,0.08
2990,Karnataka,CHIKMAGALUR,Linseed,2015-16,Rabi,16.00,2.00,Hectare,5673931.49,15027.22,0.13
2991,Karnataka,DHARWAD,Linseed,2015-16,Rabi,14.00,2.00,Hectare,1096068.05,2902.90,0.14
2992,Karnataka,GADAG,Linseed,2015-16,Rabi,105.00,9.00,Hectare,420952.96,1114.88,0.09
2993,Karnataka,GULBARGA,Linseed,2015-16,Rabi,261.00,31.00,Hectare,42738800.35,113192.30,0.12
2994,Karnataka,HAVERI,Linseed,2015-16,Rabi,34.00,4.00,Hectare,1519082.58,4023.24,0.12
2995,Karnataka,KOPPAL,Linseed,2015-16,Rabi,582.00,88.00,Hectare,4303969.14,11398.92,0.15
2996,Karnataka,MYSORE,Linseed,2015-16,Rabi,16.00,2.00,Hectare,11815544.86,31293.08,0.13
2997,Karnataka,SHIMOGA,Linseed,2015-16,Rabi,1.00,99757.01,Hectare,3285553.56,8701.68,99757.01
2998,Karnataka,TUMKUR,Linseed,2015-16,Rabi,55.00,7.00,Hectare,16621359.04,44021.12,0.13
2999,Karnataka,BAGALKOT,Linseed,2016-17,Rabi,1746.00,80.00,Hectare,17713773.42,19325.77,0.05
3000,Karnataka,BELGAUM,Linseed,2016-17,Rabi,147.00,28.00,Hectare,762894.72,832.32,0.19
3001,Karnataka,BIDAR,Linseed,2016-17,Rabi,295.00,16.00,Hectare,16220082.90,17696.15,0.05
3002,Karnataka,BIJAPUR,Linseed,2016-17,Rabi,3.00,1.00,Hectare,134628.48,146.88,0.33
3003,Karnataka,CHIKMAGALUR,Linseed,2016-17,Rabi,2.00,99757.01,Hectare,37159330.32,40540.92,49878.51
3004,Karnataka,GADAG,Linseed,2016-17,Rabi,126.00,2.00,Hectare,718486.02,783.87,0.02
3005,Karnataka,GULBARGA,Linseed,2016-17,Rabi,231.00,13.00,Hectare,287574068.50,313744.01,0.06
3006,Karnataka,HAVERI,Linseed,2016-17,Rabi,13.00,1.00,Hectare,45706524.78,49865.93,0.08
3007,Karnataka,KOPPAL,Linseed,2016-17,Rabi,135.00,6.00,Hectare,18487575.54,20169.99,0.04
3008,Karnataka,TUMKUR,Linseed,2016-17,Rabi,154.00,8.00,Hectare,40469882.04,44152.74,0.05
3009,Karnataka,YADGIR,Linseed,2016-17,Rabi,2.00,99757.01,Hectare,830.55,1.20,49878.51
3010,Karnataka,BAGALKOT,Linseed,2017-18,Rabi,1015.00,320.00,Hectare,434737.80,474.30,0.32
3011,Karnataka,BELGAUM,Linseed,2017-18,Rabi,143.00,66.00,Hectare,62400612.12,68079.22,0.46
3012,Karnataka,BIDAR,Linseed,2017-18,Rabi,164.00,57.00,Hectare,9111730.32,9940.92,0.35
3013,Karnataka,BIJAPUR,Linseed,2017-18,Rabi,261.00,90.00,Hectare,1158054.24,1263.44,0.34
3014,Karnataka,GADAG,Linseed,2017-18,Rabi,77.00,32.00,Hectare,12829439.70,13996.95,0.42
3015,Karnataka,GULBARGA,Linseed,2017-18,Rabi,23.00,8.00,Hectare,9766330.14,10655.09,0.35
3016,Karnataka,HAVERI,Linseed,2017-18,Rabi,17.00,6.00,Hectare,2223239.76,2425.56,0.35
3017,Karnataka,KOPPAL,Linseed,2017-18,Rabi,362.00,133.00,Hectare,1098686.82,1198.67,0.37
3018,Karnataka,TUMKUR,Linseed,2017-18,Rabi,232.00,80.00,Hectare,9966.60,14.40,0.34
3019,Karnataka,BAGALKOT,Linseed,2018-19,Rabi,459.00,70.00,Hectare,568743.00,620.50,0.15
3020,Karnataka,BANGALORE RURAL,Linseed,2018-19,Rabi,2.00,99757.01,Hectare,15432880.26,16837.31,49878.51
3021,Karnataka,BELGAUM,Linseed,2018-19,Rabi,125.00,43.00,Hectare,2489536.14,2716.09,0.34
3022,Karnataka,BIDAR,Linseed,2018-19,Rabi,69.00,14.00,Hectare,51420.60,56.10,0.20
3023,Karnataka,BIJAPUR,Linseed,2018-19,Rabi,333.00,69.00,Hectare,64355374.02,70211.87,0.21
3024,Karnataka,CHIKBALLAPUR,Linseed,2018-19,Rabi,24.00,5.00,Hectare,7359534.42,8029.27,0.21
3025,Karnataka,CHIKMAGALUR,Linseed,2018-19,Rabi,1.00,99757.01,Hectare,38044855.38,41507.03,99757.01
3026,Karnataka,CHITRADURGA,Linseed,2018-19,Rabi,28.00,6.00,Hectare,21524663.16,23483.46,0.21
3027,Karnataka,DHARWAD,Linseed,2018-19,Rabi,8.00,2.00,Hectare,4834159.68,5274.08,0.25
3028,Karnataka,GADAG,Linseed,2018-19,Rabi,20.00,4.00,Hectare,40824.84,44.54,0.20
3029,Karnataka,GULBARGA,Linseed,2018-19,Rabi,29.00,6.00,Hectare,5164030.62,5633.97,0.21
3030,Karnataka,HAVERI,Linseed,2018-19,Rabi,12.00,2.00,Hectare,121227.96,132.26,0.17
3031,Karnataka,KOPPAL,Linseed,2018-19,Rabi,121.00,33.00,Hectare,5199090.12,5672.22,0.27
3032,Karnataka,TUMKUR,Linseed,2018-19,Rabi,473.00,98.00,Hectare,4817.19,6.96,0.21
3033,Karnataka,BAGALKOT,Linseed,2019-20,Rabi,27.00,18.00,Hectare,1766895.12,3806.19,0.67
3034,Karnataka,BANGALORE RURAL,Linseed,2019-20,Rabi,4.00,2.00,Hectare,139297.36,300.07,0.50
3035,Karnataka,BELGAUM,Linseed,2019-20,Rabi,104.00,47.00,Hectare,11336.16,24.42,0.45
3036,Karnataka,BELLARY,Linseed,2019-20,Rabi,1.00,99757.01,Hectare,117483.84,253.08,99757.01
3037,Karnataka,BENGALURU URBAN,Linseed,2019-20,Rabi,4.00,2.00,Hectare,85969658.72,185193.14,0.50
3038,Karnataka,BIDAR,Linseed,2019-20,Rabi,5.00,2.00,Hectare,279348574.60,601763.93,0.40
3039,Karnataka,BIJAPUR,Linseed,2019-20,Rabi,15.00,7.00,Hectare,56345524.48,121377.76,0.47
3040,Karnataka,CHAMARAJANAGAR,Linseed,2019-20,Rabi,11.00,5.00,Hectare,1872871.04,4034.48,0.45
3041,Karnataka,CHIKBALLAPUR,Linseed,2019-20,Rabi,65.00,32.00,Hectare,27614542.24,59486.38,0.49
3042,Karnataka,CHITRADURGA,Linseed,2019-20,Rabi,38.00,19.00,Hectare,333042.64,717.43,0.50
3043,Karnataka,DHARWAD,Linseed,2019-20,Rabi,1.00,99757.01,Hectare,7822980.96,16852.02,99757.01
3044,Karnataka,GADAG,Linseed,2019-20,Rabi,10.00,5.00,Hectare,711773.44,1533.28,0.50
3045,Karnataka,HASSAN,Linseed,2019-20,Rabi,1.00,99757.01,Hectare,104829250.20,225819.88,99757.01
3046,Karnataka,HAVERI,Linseed,2019-20,Rabi,5.00,2.00,Hectare,104430.08,224.96,0.40
3047,Karnataka,KOPPAL,Linseed,2019-20,Rabi,4.00,2.00,Hectare,137934787.90,297134.79,0.50
3048,Karnataka,MANDYA,Linseed,2019-20,Rabi,5.00,2.00,Hectare,2472141.68,5325.41,0.40
3049,Karnataka,MYSORE,Linseed,2019-20,Rabi,6.00,3.00,Hectare,5253451.36,11316.82,0.50
3050,Karnataka,RAICHUR,Linseed,2019-20,Rabi,5.00,2.00,Hectare,1898119.76,4088.87,0.40
3051,Karnataka,SHIMOGA,Linseed,2019-20,Rabi,1.00,99757.01,Hectare,704731.28,1518.11,99757.01
3052,Karnataka,TUMKUR,Linseed,2019-20,Rabi,506.00,249.00,Hectare,12723637.28,27408.86,0.49
3053,Karnataka,BAGALKOT,Maize,2015-16,Kharif,27789.00,102932.00,Hectare,3759714.66,9957.48,3.70
3054,Karnataka,BAGALKOT,Maize,2015-16,Rabi,13864.00,45242.00,Hectare,96545875.52,255698.56,3.26
3055,Karnataka,BAGALKOT,Maize,2015-16,Summer,2647.00,9261.00,Hectare,2794310.88,7400.64,3.50
3056,Karnataka,BANGALORE RURAL,Maize,2015-16,Kharif,14695.00,41769.00,Hectare,1058370.77,2803.06,2.84
3057,Karnataka,BANGALORE RURAL,Maize,2015-16,Summer,89.00,250.00,Hectare,110004295.30,291342.74,2.81
3058,Karnataka,BANGALORE RURAL,Maize,2015-16,Rabi,82.00,204.00,Hectare,749724.29,1985.62,2.49
3059,Karnataka,BELGAUM,Maize,2015-16,Kharif,96482.00,202197.00,Hectare,5105330.85,13521.30,2.10
3060,Karnataka,BELGAUM,Maize,2015-16,Rabi,31620.00,70742.00,Hectare,30520267.64,80831.92,2.24
3061,Karnataka,BELGAUM,Maize,2015-16,Summer,3061.00,8715.00,Hectare,9183410.82,24321.96,2.85
3062,Karnataka,BELLARY,Maize,2015-16,Kharif,91764.00,241564.00,Hectare,139794.08,370.24,2.63
3063,Karnataka,BELLARY,Maize,2015-16,Rabi,5829.00,16186.00,Hectare,9580312.13,25373.14,2.78
3064,Karnataka,BELLARY,Maize,2015-16,Summer,2146.00,5578.00,Hectare,7013951.99,18576.22,2.60
3065,Karnataka,BENGALURU URBAN,Maize,2015-16,Kharif,917.00,2505.00,Hectare,6140828.01,16263.78,2.73
3066,Karnataka,BENGALURU URBAN,Maize,2015-16,Summer,106.00,298.00,Hectare,18469703.80,48916.40,2.81
3067,Karnataka,BENGALURU URBAN,Maize,2015-16,Rabi,106.00,263.00,Hectare,40950731.97,108456.66,2.48
3068,Karnataka,BIDAR,Maize,2015-16,Kharif,1235.00,2330.00,Hectare,25637291.84,67899.52,1.89
3069,Karnataka,BIDAR,Maize,2015-16,Rabi,148.00,368.00,Hectare,2797746.83,7409.74,2.49
3070,Karnataka,BIJAPUR,Maize,2015-16,Kharif,27783.00,46189.00,Hectare,343693.17,910.26,1.66
3071,Karnataka,BIJAPUR,Maize,2015-16,Rabi,9884.00,17183.00,Hectare,101115.10,267.80,1.74
3072,Karnataka,BIJAPUR,Maize,2015-16,Summer,2540.00,5084.00,Hectare,6921377.68,18331.04,2.00
3073,Karnataka,CHAMARAJANAGAR,Maize,2015-16,Kharif,36049.00,149109.00,Hectare,908170.67,2405.26,4.14
3074,Karnataka,CHAMARAJANAGAR,Maize,2015-16,Rabi,1968.00,6267.00,Hectare,13128175.93,34769.54,3.18
3075,Karnataka,CHAMARAJANAGAR,Maize,2015-16,Summer,552.00,2759.00,Hectare,1170579.08,3100.24,5.00
3076,Karnataka,CHIKBALLAPUR,Maize,2015-16,Kharif,58407.00,195979.00,Hectare,26143652.70,69240.60,3.36
3077,Karnataka,CHIKBALLAPUR,Maize,2015-16,Summer,514.00,1961.00,Hectare,4423442.03,11715.34,3.82
